Order Date,State,Region,Sub-Category,Product Name,Sales,Quantity,Profit
7/3/2017,Washington,West,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",7.992,1,2.6973
6/29/2017,Texas,Central,Paper,Xerox 218,5.184,1,1.8144
8/7/2017,New York,East,Art,"Quartet Omega Colored Chalk, 12/Pack",11.68,2,5.4896
8/7/2017,New York,East,Art,Staples in misc. colors,104.8,10,26.2
3/19/2015,Florida,South,Paper,"Adams Telephone Message Books, 5 1/4? x 11?",14.496,3,4.8924
6/7/2016,California,West,Binders,Avery Hanging File Binders,4.784,1,1.5548
6/7/2016,California,West,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",4.73,1,2.3177
7/25/2016,Mississippi,South,Storage,Akro Stacking Bins,7.89,1,0.3156
7/25/2016,Mississippi,South,Paper,Advantus Motivational Note Cards,65.5,5,32.095
7/25/2016,Mississippi,South,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",2430.08,8,388.8128
10/1/2017,Nebraska,Central,Paper,Xerox 1915,104.85,1,50.328
12/10/2015,Michigan,Central,Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",3.9,2,1.521
12/10/2015,Michigan,Central,Tables,Bretford CR8500 Series Meeting Room Furniture,801.96,2,200.49
12/10/2015,Michigan,Central,Chairs,Global Super Steno Chair,191.96,2,32.6332
12/10/2015,Michigan,Central,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,2.61,1,1.2006
9/3/2017,California,West,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",5.96,2,1.6688
9/24/2017,Ohio,East,Phones,Apple iPhone 5,1169.694,3,-253.4337
12/19/2017,Louisiana,South,Supplies,Martin Yale Chadless Opener Electric Letter Opener,1665.62,2,33.3124
11/24/2017,Kentucky,South,Binders,Avery Durable Binders,2.88,1,1.4112
11/24/2017,Kentucky,South,Storage,Iceberg Mobile Mega Data/Printer Cart ,1443.96,12,375.4296
12/13/2014,Texas,Central,Supplies,Acme Value Line Scissors,2.92,1,0.365
12/5/2016,New York,East,Storage,"Dual Level, Single-Width Filing Carts",465.18,3,120.9468
9/11/2016,Ohio,East,Binders,GBC Standard Therm-A-Bind Covers,22.428,3,-17.9424
9/11/2016,Ohio,East,Storage,Staple magnet,37.52,5,3.752
12/9/2017,Pennsylvania,East,Art,Crayola Colored Pencils,2.624,1,0.4264
9/9/2014,Pennsylvania,East,Paper,Xerox 210,15.552,3,5.4432
9/9/2014,Pennsylvania,East,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,64.704,6,-4.8528
9/9/2014,Pennsylvania,East,Furnishings,"Master Caster Door Stop, Large Neon Orange",17.472,3,5.0232
9/9/2014,Pennsylvania,East,Phones,Polycom SoundPoint IP 450 VoIP phone,135.516,1,-31.6204
6/26/2017,Colorado,West,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,431.928,9,64.7892
11/17/2014,Pennsylvania,East,Paper,"Southworth 100% Rsum Paper, 24lb.",12.448,2,3.89
11/17/2014,Pennsylvania,East,Chairs,Hon Every-Day Series Multi-Task Chairs,657.93,5,-93.99
8/21/2017,Maryland,East,Paper,Xerox 1888,277.4,5,133.152
8/21/2017,Maryland,East,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",25.16,2,8.5544
8/21/2017,Maryland,East,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",91.92,4,31.2528
3/12/2016,New York,East,Envelopes,Staple envelope,29.34,3,13.4964
9/23/2014,New York,East,Binders,Avery Arch Ring Binders,139.44,3,47.061
4/28/2014,Ohio,East,Labels,Avery File Folder Labels,6.912,3,2.5056
4/28/2014,Ohio,East,Storage,X-Rack File for Hanging Folders,27.096,3,2.0322
4/28/2014,Ohio,East,Storage,"Carina Mini System Audio Rack, Model AR050B",177.568,2,-37.7332
11/29/2016,Texas,Central,Accessories,Memorex Micro Travel Drive 32 GB,58.416,2,16.7946
12/3/2015,Pennsylvania,East,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",16.448,2,5.5512
12/3/2015,Pennsylvania,East,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",36.784,2,10.5754
11/19/2017,Texas,Central,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",718.116,6,-71.8116
11/19/2017,Texas,Central,Art,Peel-Off China Markers,31.776,4,8.7384
9/5/2016,Pennsylvania,East,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",9.555,5,-7.3255
9/4/2017,California,West,Binders,Ibico Hi-Tech Manual Binding System,487.984,2,152.495
9/4/2017,California,West,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,5.56,1,1.7375
9/4/2017,California,West,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",217.85,5,65.355
9/22/2016,Tennessee,South,Art,Berol Giant Pencil Sharpener,40.776,3,4.5873
9/22/2016,Tennessee,South,Phones,PayAnywhere Card Reader,63.936,8,5.5944
9/14/2014,Georgia,South,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",142.4,5,52.688
9/14/2014,Georgia,South,Binders,Avery Poly Binder Pockets,7.16,2,3.4368
5/19/2017,California,West,Chairs,"Situations Contoured Folding Chairs, 4/Set",681.408,12,42.588
5/19/2017,California,West,Art,Newell 310,3.52,2,1.0208
5/19/2017,California,West,Art,Newell 314,5.58,1,1.395
5/19/2017,California,West,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,36.32,1,10.896
8/9/2014,Washington,West,Binders,Ibico Ibimaster 300 Manual Binding System,2060.744,7,643.9825
11/26/2017,Ohio,East,Appliances,Holmes HEPA Air Purifier,52.272,3,9.801
11/26/2017,Ohio,East,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,213.136,7,23.9778
5/3/2017,California,West,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",69.52,2,19.4656
5/3/2017,California,West,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,763.44,8,45.8064
11/10/2016,Ohio,East,Labels,Avery File Folder Labels,9.216,4,3.3408
11/10/2016,Ohio,East,Phones,Square Credit Card Reader,41.958,7,-9.7902
11/10/2016,Ohio,East,Paper,Xerox 1882,89.568,2,32.4684
11/10/2016,Ohio,East,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",22.248,3,7.5087
11/10/2016,Ohio,East,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",334.88,4,29.302
11/10/2016,Ohio,East,Furnishings,DAX Natural Wood-Tone Poster Frame,148.288,7,29.6576
11/10/2016,Ohio,East,Paper,Xerox 1924,4.624,1,1.6762
11/10/2016,Ohio,East,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",178.92,7,-29.0745
11/10/2016,Ohio,East,Binders,GBC Twin Loop Wire Binding Elements,69.888,7,-46.592
12/20/2014,California,West,Binders,Ibico Hi-Tech Manual Binding System,487.984,2,152.495
12/20/2014,California,West,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,47.3,2,12.298
12/20/2014,California,West,Art,Newell 31,4.13,1,1.1564
12/20/2014,California,West,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",155.12,5,50.414
7/25/2014,California,West,Paper,Xerox 1966,6.48,1,3.1752
7/25/2014,California,West,Supplies,Acme Kleen Earth Office Shears,15.52,4,4.5008
11/22/2015,Tennessee,South,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,2,-2.0622
11/22/2015,Tennessee,South,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",55.104,6,18.5976
12/9/2017,Michigan,Central,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",104.88,6,41.952
12/9/2017,Michigan,Central,Art,BIC Liqua Brite Liner,34.7,5,12.492
12/9/2017,Michigan,Central,Binders,Ibico Plastic and Wire Spiral Binding Combs,33.72,4,15.5112
12/9/2017,Michigan,Central,Paper,Easy-staple paper,14.94,3,7.0218
8/31/2017,Indiana,Central,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,638.73,9,166.0698
4/24/2017,Florida,South,Storage,Sensible Storage WireTech Storage Systems,113.568,2,-21.294
9/8/2017,Ohio,East,Accessories,ImationÿSwivelÿFlash DriveÿUSBÿflash driveÿ- 8 GB,9.096,1,1.7055
3/12/2015,Florida,South,Envelopes,Convenience Packs of Business Envelopes,8.688,3,2.9322
3/12/2015,Florida,South,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",30.88,4,3.86
3/12/2015,Florida,South,Furnishings,Acrylic Self-Standing Desk Frames,6.408,3,1.4418
7/18/2016,Arizona,West,Supplies,"Elite 5"" Scissors",33.8,5,4.225
6/13/2016,Michigan,Central,Phones,Ooma Telo VoIP Home Phone System,377.97,3,94.4925
7/3/2017,Massachusetts,East,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",258.9,10,93.204
7/3/2017,Massachusetts,East,Paper,Xerox 1881,24.56,2,11.5432
12/8/2014,Oregon,West,Labels,Avery 499,27.888,7,9.0636
12/8/2014,Oregon,West,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",6.456,4,-4.5192
12/8/2014,Oregon,West,Phones,Samsung HM1900 Bluetooth Headset,52.68,3,19.755
12/8/2014,Oregon,West,Supplies,Acco Side-Punched Conventional Columnar Pads,13.88,5,-2.6025
12/8/2014,Oregon,West,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,103.92,10,-18.186
12/8/2014,Oregon,West,Labels,Avery 492,11.52,5,3.744
12/8/2014,Oregon,West,Paper,Xerox 232,10.368,2,3.6288
12/8/2014,Oregon,West,Storage,Adjustable Personal File Tote,39.072,3,2.9304
4/8/2016,Ohio,East,Envelopes,#10 Self-Seal White Envelopes,8.872,1,3.2161
4/8/2016,Ohio,East,Binders,Catalog Binders with Expanding Posts,121.104,6,-100.92
11/6/2017,Pennsylvania,East,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",127.372,2,-30.9332
11/6/2017,Pennsylvania,East,Paper,Xerox 191,47.952,3,16.1838
12/5/2015,California,West,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,2,14.6718
7/9/2015,Maryland,East,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,15.8,4,5.056
7/9/2015,Maryland,East,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,464.97,3,209.2365
7/9/2015,Maryland,East,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,181.96,2,20.0156
7/9/2015,Maryland,East,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",12.39,3,5.6994
7/9/2015,Maryland,East,Binders,"Performers Binder/Pad Holder, Black",84.09,3,42.045
7/9/2015,Maryland,East,Art,Prismacolor Color Pencil Set,79.36,4,32.5376
7/9/2015,Maryland,East,Binders,GBC Recycled VeloBinder Covers,153.36,9,70.5456
7/9/2015,Maryland,East,Binders,Wilson Jones Active Use Binders,43.68,6,21.4032
7/9/2015,Maryland,East,Storage,Project Tote Personal File,98.21,7,28.4809
12/13/2016,California,West,Art,Crayola Colored Pencils,9.84,3,3.2472
5/20/2016,Florida,South,Binders,Avery Non-Stick Binders,2.694,2,-2.245
6/2/2017,Arizona,West,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344,6,7.92
6/2/2017,Arizona,West,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",43.92,5,15.921
10/30/2015,Colorado,West,Machines,Lexmark S315 Color Inkjet Printer,59.994,2,-45.9954
10/30/2015,Colorado,West,Copiers,Sharp 1540cs Digital Laser Copier,439.992,1,164.997
10/30/2015,Colorado,West,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,87.96,5,30.786
10/30/2015,Colorado,West,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",15.488,4,3.6784
10/15/2016,Virginia,South,Binders,GBC Twin Loop Wire Binding Elements,232.96,7,116.48
10/15/2016,Virginia,South,Envelopes,#10 Self-Seal White Envelopes,66.54,6,32.6046
10/15/2016,Virginia,South,Appliances,Holmes Odor Grabber,43.26,3,14.2758
11/19/2015,Washington,West,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",141.96,2,22.7136
9/13/2014,Arizona,West,Storage,Eldon File Chest Portable File,79.4,5,5.955
11/13/2017,New York,East,Accessories,KeyTronicÿ6101 Series -ÿKeyboardÿ- Black,163.96,4,70.5028
12/24/2017,New York,East,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",37.93,1,6.8274
1/9/2016,Ohio,East,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",15.168,2,3.792
6/13/2015,Alabama,South,Art,Newell 31,24.78,6,6.9384
6/13/2015,Alabama,South,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,19.14,3,8.8044
6/13/2015,Alabama,South,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,899.97,3,314.9895
6/13/2015,Alabama,South,Paper,Xerox 204,32.4,5,15.552
3/18/2017,Texas,Central,Art,Peel-Off China Markers,23.832,3,6.5538
11/23/2014,Texas,Central,Furnishings,Staple-based wall hangings,6.368,2,-2.5472
11/23/2014,Texas,Central,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",34.176,3,-87.1488
11/23/2014,Texas,Central,Accessories,Maxell 4.7GB DVD-R 5/Pack,5.544,7,1.6632
10/15/2017,California,West,Tables,Bush Advantage Collection Round Conference Table,510.24,3,6.378
10/15/2017,California,West,Paper,Xerox 1919,204.95,5,100.4255
4/21/2017,Washington,West,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",11.54,1,3.462
4/21/2017,Washington,West,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,162.6,3,34.146
12/8/2014,Washington,West,Paper,Xerox 1964,45.68,2,21.0128
12/8/2014,Washington,West,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,603.92,5,45.294
5/29/2017,Nebraska,Central,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,23.55,5,1.1775
9/19/2016,Georgia,South,Supplies,Letter Slitter,5.04,2,0.1512
9/19/2016,Georgia,South,Accessories,Logitech Wireless Marathon Mouse M705,249.95,5,107.4785
9/17/2016,Indiana,Central,Art,Sanford Liquid Accent Highlighters,33.4,5,12.358
12/20/2016,Mississippi,South,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,18.92,4,7.3788
12/20/2016,Mississippi,South,Binders,DXL Angle-View Binders with Locking Rings by Samsill,15.42,2,6.939
11/22/2017,Texas,Central,Art,Newell 314,35.712,8,2.232
12/30/2014,Arizona,West,Binders,Ibico Ibimaster 300 Manual Binding System,551.985,5,-459.9875
4/3/2017,Illinois,Central,Art,Prang Colored Pencils,7.056,3,2.205
12/26/2016,Colorado,West,Appliances,Harmony HEPA Quiet Air Purifiers,18.72,2,3.51
6/5/2016,Delaware,East,Storage,Standard Rollaway File with Lock,360.38,2,93.6988
6/5/2016,Delaware,East,Art,Newell 314,11.16,2,2.79
6/5/2016,Delaware,East,Labels,Avery White Multi-Purpose Labels,14.94,3,6.8724
9/18/2015,Maryland,East,Storage,Acco Perma 3000 Stacking Storage Drawers,41.96,2,7.9724
9/18/2015,Maryland,East,Storage,Safco Industrial Wire Shelving System,636.86,7,0
9/18/2015,Maryland,East,Phones,Samsung Galaxy S4 Active,499.99,1,129.9974
9/18/2015,Maryland,East,Phones,Polycom VVX 310 VoIP phone,1259.93,7,327.5818
9/18/2015,Maryland,East,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",65.08,4,31.8892
3/6/2017,New York,East,Paper,Xerox 1883,26.38,1,12.1348
3/6/2017,New York,East,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",71.97,3,16.5531
3/17/2016,Delaware,East,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,129.98,2,62.3904
3/17/2016,Delaware,East,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54,2,15.9446
12/9/2016,Michigan,Central,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",10.9,1,3.052
12/9/2016,Michigan,Central,Accessories,Logitech Trackman Marble Mouse,59.98,2,25.1916
12/9/2016,Michigan,Central,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",61.929,1,23.3954
1/15/2016,New York,East,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",16.52,4,7.5992
1/15/2016,New York,East,Paper,Xerox 1959,60.12,9,28.8576
1/15/2016,New York,East,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536,3,17.3376
10/24/2014,South Carolina,South,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,11.85,3,3.792
9/23/2016,Georgia,South,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25,5,34.2925
9/23/2016,Georgia,South,Chairs,Hon Mobius Operator's Chair,368.97,3,81.1734
8/27/2017,California,West,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",198.46,2,99.23
8/27/2017,California,West,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,321.92,4,96.576
8/27/2017,California,West,Copiers,Sharp 1540cs Digital Laser Copier,879.984,2,329.994
8/27/2017,California,West,Supplies,Acme Preferred Stainless Steel Scissors,28.4,5,8.236
8/27/2017,California,West,Chairs,Bevis Steel Folding Chairs,230.28,3,23.028
8/27/2017,California,West,Paper,White Computer Printout Paper by Universal,116.28,3,56.9772
8/27/2017,California,West,Binders,GBC DocuBind 300 Electric Binding Machine,841.568,2,294.5488
8/27/2017,California,West,Storage,Sensible Storage WireTech Storage Systems,354.9,5,17.745
3/3/2016,Texas,Central,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",42.784,7,15.5092
3/3/2016,Texas,Central,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,563.43,5,-56.343
2/29/2016,Ohio,East,Art,Newell 34,111.104,7,8.3328
9/18/2015,California,West,Art,"Quartet Omega Colored Chalk, 12/Pack",11.68,2,5.4896
9/18/2015,California,West,Supplies,"Elite 5"" Scissors",16.9,2,5.07
9/18/2015,California,West,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,24.4,2,10.248
5/12/2017,Massachusetts,East,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",87.6,5,42.048
8/13/2016,Wisconsin,Central,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,241.96,2,24.196
8/13/2016,Wisconsin,Central,Binders,Avery Round Ring Poly Binders,8.52,3,4.1748
2/25/2017,Illinois,Central,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,-3.0396
3/21/2016,Texas,Central,Tables,Safco Drafting Table,99.372,2,-1.4196
3/21/2016,Texas,Central,Art,Prang Dustless Chalk Sticks,1.344,1,0.504
12/8/2015,Texas,Central,Phones,Nokia Lumia 521 (T-Mobile),119.96,5,11.996
12/16/2014,Florida,South,Chairs,Hon Olson Stacker Stools,1013.832,9,101.3832
12/16/2014,Florida,South,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",1.984,2,0.6696
12/17/2016,California,West,Tables,Bretford ?Just In Time? Height-Adjustable Multi-Task Work Tables,2003.52,6,-325.572
5/12/2016,Pennsylvania,East,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2,-19.5624
8/6/2014,South Carolina,South,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",62.91,3,22.6476
4/11/2014,Florida,South,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",6.912,3,2.3328
4/11/2014,Florida,South,Accessories,Logitech Wireless Gaming Headset G930,383.976,3,81.5949
4/11/2014,Florida,South,Paper,Xerox 224,10.368,2,3.6288
4/11/2014,Florida,South,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,335.944,7,41.993
5/3/2015,California,West,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",665.88,6,106.5408
11/30/2017,Florida,South,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3,8.997
2/16/2017,New York,East,Paper,Xerox 1912,37.94,2,18.2112
11/16/2014,Kansas,Central,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,273.96,2,10.9584
7/9/2015,Pennsylvania,East,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,269.982,3,40.4973
11/13/2017,Tennessee,South,Paper,"""While you Were Out"" Message Book, One Form per Page",8.904,3,3.339
11/13/2017,Tennessee,South,Storage,Tennsco Double-Tier Lockers,720.064,4,-63.0056
7/31/2017,Florida,South,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",41.424,2,8.2848
12/26/2017,Ohio,East,Binders,Acco Economy Flexible Poly Round Ring Binder,3.132,2,-2.61
10/31/2016,California,West,Storage,"Dual Level, Single-Width Filing Carts",1085.42,7,282.2092
9/4/2016,Texas,Central,Art,Faber Castell Col-Erase Pencils,3.912,1,1.0269
9/4/2016,Texas,Central,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",62.376,3,7.0173
4/17/2016,Nebraska,Central,Fasteners,"Advantus Push Pins, Aluminum Head",29.05,5,9.0055
